Название
Ноутбук Lenovo Ideapad S145-15IIL Intel Core i5-1035G1 8GB DDR4 128GB SSD Intel UHD Graphics FHD DOS Grey
Ноутбук Lenovo IdeaPad Gaming 3 15IMH05 Intel Core i5-10300H 16GB DDR 256GB SSD NVIDIA GeForce GTX 1650Ti 4GB FHD DOS черный
Ноутбук Lenovo IdeaPad Gaming 3 15IMH05 Intel Core i5-10300H 16GB DDR 512GB SSD NVIDIA GeForce GTX 1650Ti 4GB FHD DOS черный
Ноутбук Lenovo IdeaPad Gaming 3 15IMH05 Intel Core i5-10300H 8GB DDR 256GB SSD NVIDIA GeForce GTX 1650Ti 4GB FHD DOS черный
Ноутбук Asus TUF Gaming F17 FX706H Intel Core i5-11400H 8GB DDR4 256GB SSD Nvidia GeForce RTX 3050 4GB FHD DOS серый
Ноутбук Lenovo IdeaPad Gaming 3 15IMH05 Intel Core i5-10300H 8GB DDR 512GB SSD NVIDIA GeForce GTX 1650Ti 4GB FHD DOS черный
Ноутбук Asus TUF Gaming F17 FX706H Intel Core i5-11400H 8GB DDR4 512GB SSD Nvidia GeForce RTX 3050 4GB FHD DOS серый
Ноутбук Acer Aspire A315-56 Intel Core i3-1005G1 4GB DDR4 240GB SSD Intel HD Graphics HD DOS Black
Ноутбук Asus TUF Gaming F17 FX706H Intel Core i5-11400H 16GB DDR4 256GB SSD Nvidia GeForce RTX 3050 4GB FHD DOS серый
Ноутбук Asus TUF Gaming F17 FX706H Intel Core i5-11400H 16GB DDR4 512GB SSD Nvidia GeForce RTX 3050 4GB FHD DOS серый
Ноутбук Asus TUF Gaming F17 FX706H Intel Core i5-11400H 24GB DDR4 256GB SSD Nvidia GeForce RTX 3050 4GB FHD DOS серый
Ноутбук Asus TUF Gaming F17 FX706H Intel Core i5-11400H 24GB DDR4 512GB SSD Nvidia GeForce RTX 3050 4GB FHD DOS серый
Ноутбук Asus TUF Gaming F17 FX706H Intel Core i5-11400H 32GB DDR4 256GB SSD Nvidia GeForce RTX 3050 4GB FHD DOS серый
Ноутбук Asus TUF Gaming F17 FX706H Intel Core i5-11400H 32GB DDR4 512GB SSD Nvidia GeForce RTX 3050 4GB FHD DOS серый
Ноутбук Dell G5 15 Gaming 5511 Intel Core i5-11400H 8GB DDR 256GB SSD NVIDIA RTX 3050 4GB FHD WIN10 серый
Ноутбук Dell G5 15 Gaming 5511 Intel Core i7-11800H 8GB DDR 256GB SSD NVIDIA RTX 3050 4GB FHD WIN10 серый
Ноутбук HP 15-DB1255UR AMD Athlon 300U 8GB DDR4 256GB SSD RADEON 530 W10 FHD серый
Ноутбук HP 250 G7 1F3J3EA#ACB Intel Celeron N4020 4GB DDR4 1000GB HDD Intel UHD Graphics 620 FHD DOS черный
Ноутбук HP 250 G7 14Z72EA#ACB Intel Core i5-1035G1 8GB DDR4 256GB SSD Intel UHD Graphics G1 DVD±RW DOS серый
Ноутбук HP 250 G8 27K00EA#ACB Intel Core i5-1035G1 8GB DDR4 256GB SSD Intel UHD Graphics G1 FHD DOS серебро
Ноутбук Lenovo Ideapad 3-15IIL05 Intel Core i3-1005G1 4GB DDR 500GB HDD Intel HD Graphics 620 HD DOS серый
Ноутбук HP Pavilion 15-eg0081ur 2X2U5EA#ACB Intel Core i5-1135G7 8GB DDR 512GB SSD Intel Iris Xe Graphics G7 FHD DOS серебристый
Ноутбук Acer Nitro 5 AN515-54 I5165SGN Intel Core i5-9300H 8GB DDR 256GB SSD NVIDIA GeForce GTX 1650 4GB FHD DOS черный
Ноутбук HP ENVY x360 15-eu0016ur 4E0U9EA#ABA AMD Ryzen 7 5700U 16GB DDR4 1000GB SSD AMD Radeon Graphics 8 FHD WIN10 черный
Ноутбук Acer Nitro 5 AN515-54 I5165SGN Intel Core i5-9300H 8GB DDR 512GB SSD NVIDIA GeForce GTX 1650 4GB FHD DOS черный
Ноутбук Acer Nitro 5 AN515-54 I5165SGN Intel Core i5-9300H 8GB DDR 1000GB SSD NVIDIA GeForce GTX 1650 4GB FHD DOS черный
Ноутбук Acer Nitro 5 AN515-54 I5165SGN Intel Core i5-9300H 8GB DDR 1000GB SSD + 256GB SSD NVIDIA GeForce GTX 1650 4GB FHD DOS черный
Ноутбук Acer Nitro 5 AN515-54 I5165SGN Intel Core i5-9300H 8GB DDR 1000GB SSD + 512GB SSD NVIDIA GeForce GTX 1650 4GB FHD DOS черный
Ноутбук Acer Aspire A315-57G Intel Core i3-1005G1 4GB DDR4 128GB SSD NVIDIA MX330 FHD DOS Black
